GUID идентификатор элемента;Название элемента;Адрес (youtube);Заголовок2-1;Ссылка2-1;Описание2-1;Заголовок3-1;Ссылка3-1;Описание3-1;Заголовок4-1;Ссылка4-1;Описание4-1
D1BA1814-1DE7-A800-A825-790623670173;Лечение грибка ногтей народными способами;w-s8dybSceg;;;;;;;;;
6DB4DB2D-DE3F-C152-E9C2-993C74F0D16D;Очищение организма от шлаков и токсинов;;;;;;;;;;
D1F0A973-7BC5-A229-FCED-7F44614B4321;Аллергический дерматит &ndash; причины и способы лечения;;;;;;;;;;
A88B3727-F90E-48C5-D0FD-0B70D55CCC70;Как вытащить занозу;;;;;;;;;;
D788BD42-25A6-BA6E-38E5-946102315EF3;Как распознать тип вирусной сезонной инфекции;ODcjhHcYM7g;;;;;;;;;
63523E1B-9D7D-CB85-E586-B964330AFC97;Как остановить кровь из носа в домашних условиях;vYQVJ7hTXwY;;;;;;;;;
1ED6B71D-DB5D-333B-CB58-BB630ADC1693;Укус пчелы, осы или шмеля: первая помощь;;;;;;;;;;
011EED73-86C8-34F8-DCAA-93A03044E33D;Лечение мультицентричного рака молочной железы;;;;;;;;;;
478FF9B0-8491-2650-A29A-BC63463EF66D;Инфаркт миокарда: осложнение, диагностика, лечение;;;;;;;;;;
0E1037DB-A294-FD00-1BD3-977609367555;Лечение ОРВИ и гриппа;ecqCFrkx_0I;;;;;;;;;
3142E6EC-CB2E-1CFC-59FB-6ED70C3B8627;Как повысить либидо: эффективные способы;;;;;;;;;;
43D50EBE-1BE4-962A-7619-FCD5A2996FD8;Трахеит у взрослых: симптомы, лечение и профилактика;PZzJN2f6W2M;;;;;;;;;
9C88F82B-3E6E-3320-480A-C845D6A4B38F;Как избавиться от заложенности носа;;;;;;;;;;
F51FDBED-E1CE-CCFB-D5AF-0E23B9EDD227;Как использовать пихтовое масло с пользой;;;;;;;;;;
CBB29AC2-1866-159E-632A-4F503F8E3D3D;Лечение гомеопатией и фитотерапия;;;;;;;;;;
AABE5466-AF20-D19C-5BA9-2ACCD62291FD;Как применять скипидарную мазь;;;;;;;;;;
0236894B-5A82-8861-2B7D-E1A174F508DE;Как сбить высокую температуру у ребенка без лекарств;;;;;;;;;;
195296CC-7495-E988-9F1C-B9747929828F;Инсулиновая помпа для больных сахарным диабетом;PEDFVKhF-TA;;;;;;;;;
5880C0D5-1198-88BB-3123-B071C79E7B0B;Язва желудка &ndash; лечение в домашних условиях;;;;;;;;;;
ED9B7B13-47F0-A66E-5D96-EE5C22FD8215;Как избавиться от бородавок при помощи народных средств;;;;;;;;;;
2DFA0BE0-DC28-D50F-387A-F5ACE11E7B69;Лечение цистита народными средствами;;;;;;;;;;
6B3DD817-2121-080B-416F-826DA16583FB;Лечение сахарного диабета;MlTFOdTmTZ0;;;;;;;;;
2F374BE1-8120-CD60-B565-3EFAAF62A251;Народная медицина против мужского бесплодия;;;;;;;;;;
C3031C57-9E18-B8D8-47D0-22D168225F8D;Как избавиться от заложенности в ухе;;;;;;;;;;
06B9906A-2364-2F88-5201-0EA0C0EA19CD;Способы омоложения: как быть всегда молодой и привлекательной;;;;;;;;;;
4030F68A-9A32-D792-0ABF-55036BF92411;О березовом соке;HVRfz4dxWgQ;;;;;;;;;
73601BDA-FB0D-94E5-4695-7E281891E28F;Какао как профилактическое средство;;;;;;;;;;
23925729-A7BE-0D70-0179-197461A611EA;Как правильно ухаживать за волосами, если они начали выпадать;;;;;;;;;;
8824DB40-1805-1F30-2143-85BE9451E8CB;Сладкая жизнь, или Как побороть зависимость от сладкого;cgsZoTL7TOc;;;;;;;;;
09C36237-BE16-0FDB-A304-F7A03CA6EB14;Как освободиться от аллергических дерматитов;e94QdO5Se0k;;;;;;;;;
DFAA9283-DDD5-103A-BDD6-CBC1424E225B;Как быстро можно поднять гемоглобин в крови;;;;;;;;;;
CD3C4F58-D060-3843-E5CD-1E4F768ED32F;Современные методики лечения миомы матки;;;;;;;;;;
CF802A95-B003-87E7-E272-E088E94E688D;Аспирин от прыщей: 5 эффективных домашних рецептов;;;;;;;;;;
601F882F-9D93-4A3F-AE0B-F47ABD4D5954;Лечение шпоры на пятке;;;;;;;;;;
6D1056EB-FDA4-49EA-B366-3679CA75E727;Профилактика плоскостопия на ранних стадиях;;;;;;;;;;
2C7E954A-BAB0-2D65-373C-4E7FB4A469E9;Как поднять эритроциты;;;;;;;;;;
C3265E0F-EA41-6E4A-F3C5-9A1DE2F103D9;Как избавиться от икоты быстро и легко;;;;;;;;;;
780A6DD8-4170-82BA-CDC7-119EDD31160A;Лучшие травы для женского здоровья;;;;;;;;;;
4361AACA-5EB7-5AA6-73B1-A5C024ADAE59;Сок алоэ от насморка;;;;;;;;;;
65D691C4-43A6-118F-F09D-0C1E4802E13B;Реабилитация после замены тазобедренного сустава;;;;;;;;;;
BFFEFA05-94BE-C1B0-9C08-493FA4C494A0;Причины появления и методы борьбы с растяжками на груди;;;;;;;;;;
0FF4848A-B978-F147-A637-0030B180A1DB;Как помочь организму при заражении вирусом гепатита А;;;;;;;;;;
B4F89354-5087-4172-7F13-928188BE354E;Гигиена сна;_fHdDvuqxNY;;;;;;;;;
61D1F048-7E0A-0858-8B8B-548CB0AEAF8A;Жизнь без менструальных болей;PIRB3Lsdp7U;;;;;;;;;
E47E89E1-6BC5-E5FD-4FFD-12F0B9C2EB32;Хроническая боль и методы ее лечения;WByPPz-9vv8;;;;;;;;;
07752B71-2199-5F08-5AC0-C143BD3019D8;Что пить при разных видах отравлений;XZbVKL-s07g;;;;;;;;;
CB5FE1FD-E478-F835-CBF4-9F9EEBC659F4;Чем опасны отравления и как с ними бороться;gjstRyK-k_s;;;;;;;;;
85E083B8-BDB0-D679-A0D7-CD76478E5C39;Лечение сколиоза;aAvaqt_eGQ0;;;;;;;;;
21EB9D2A-48CC-0E92-8791-9A370C037596;Народные средства лечения насморка;;;;;;;;;;
611B04AB-ED72-B28A-AC5C-8E231258D799;Как быстро перестать икать?;;;;;;;;;;
8E6B7375-51A7-C478-4145-D3218D221EC0;Как укрепить капилляры;WTo6Pe3Ujhg;;;;;;;;;
E68C11A9-231D-2309-7636-CF3ED2963625;Гистероскопия матки - что это?;nIRoqZzDrQ4;;;;;;;;;
4B38C259-409E-DF56-05E2-E3C05093AB02;Как быстро облегчить боль в горле;aN_O-OntUlM;;;;;;;;;
85391712-3BA5-AA5C-A78B-845B9935C3CD;Боль в горле: возможные причины и лечение;S3ee0RRoBY8;;;;;;;;;
66B8A33B-2F8B-D069-4E6D-4D3902ED42AA;Экстренная помощь при первых признаках боли в горле;oIM2trZkpOQ;;;;;;;;;
6F44DA77-1D29-52E0-50F4-3C6BA96B4500;Как быстро снять воспаление в горле;;;;;;;;;;
FE04DD4C-4E9F-0C72-E1FA-C7147DC610AB;Как снять сильную боль в горле;;;;;;;;;;
743BD2A5-B700-6083-D65A-8924792B00B0;Что не помогает при боли в горле;32GtWv7SqlU;;;;;;;;;
40EEC0A6-3151-F8CE-6C56-12E8297922BB;Как справиться с болью в горле;;;;;;;;;;
4A207862-EECC-E802-FD9E-5C96765E9C54;Почему вечером поднимается температура;Rs47adgGfTo;;;;;;;;;
51580C69-E08B-D06E-1B13-93AD7C0F951F;Как проходит удаление гланд;aiFZOF6rS8Y;;;;;;;;;
AD5705DD-F1EA-9E73-DC12-8C8E961FF765;Как снять зуд и покраснение кожи;;;;;;;;;;
B81696E8-D5B2-BDAA-5257-E12A14A71511;Как поднять уровень гемоглобина без лекарств;CU9flEcc38w;;;;;;;;;
AFA1FB6C-1090-B99B-5762-A5538E6E7AA1;Как избавиться от храпа женщине в домашних условиях;;;;;;;;;;
90333538-9792-1E53-C8E3-129BD445A981;Как избавиться от похмелья быстро в домашних условиях;;;;;;;;;;
EC360B70-2C80-2B40-5CA6-225FCF830043;Как очистить организм от шлаков и токсинов в домашних условиях;;;;;;;;;;
BD656849-E062-8AA4-1128-5925AC91A6DE;Как снизить холестерин в крови в домашних условиях;;;;;;;;;;
3901C7A4-4060-93CC-B88D-777AC2B6B59B;Как сбить температуру 39 у ребенка в домашних условиях;;;;;;;;;;
0888A3D6-FC3C-5B41-D7DD-EE77FFBCD4D8;Простейшие способы облегчить головную боль без лекарств;;;;;;;;;;
EDE6C460-102C-3709-D0E7-A9D3DDA5FAD7;Как сбить температуру 39 у взрослого в домашних условиях;;;;;;;;;;
84509D79-6039-B32E-BDB5-5A77683B796F;Почему под кожей появляются шишки и уплотнения, как от них избавиться;;;;;;;;;;
5508F8E6-3684-EF77-B72F-F01D1C64F8BF;Как помочь при отравлении алкоголем в домашних условиях;lfesEHaDT54;;;;;;;;;
666C133E-BE05-2D5B-EB55-69F35DDAAF25;Сколько нужно принимать фолиевую кислоту;muL-yeJGnZc;;;;;;;;;
46BD59CB-86C3-EC89-17B6-886FA0F2BF79;Что такое корь и как она проявляется;;;;;;;;;;
F47DBC11-9724-0F22-00DC-43D7241372BA;Как быстро избавиться от похмелья в домашних условиях;;;;;;;;;;
7045C10F-0EA2-5444-D24A-DC135337F3BA;Что такое обмен веществ;jbakuee4WOs;;;;;;;;;
736A516F-F5E7-CDAF-3517-0E56A5A4C7BB;Как использовать настойку прополиса;nbjqdU7EdaI;;;;;;;;;
04C51D1B-FB5B-7C00-80AA-95E713772303;Что такое лихорадка Зика, чем она опасна для беременных;wTbYnGJ8D6o;;;;;;;;;
6300BB91-B3E8-CD24-357F-745F7935E47C;Свиной грипп: симптомы, профилактика, лечение;V3ZKg6JRBS0;;;;;;;;;
0B4AB1E4-4948-DA54-10A4-E2E148B0336D;Что такое дельфинотерапия;mnrbjDFwTuE;;;;;;;;;
3EB34D55-C62D-6FEF-E4A0-1CD77D811F87;Как выйти из запоя в домашних условиях без помощи врачей;;;;;;;;;;
26851D99-C527-F4D5-6564-0839BBFFAD24;Как поднять давление в домашних условиях быстро;;;;;;;;;;
39074712-99E7-F52F-F45A-706B7E103E4A;Дыхательная гимнастика для детей, имеющих дефекты звукопроизношения;;;;;;;;;;
FBDE49E5-BDEE-A73F-2A57-D6B0A3B0D9F6;Советы по снижению холестерина в крови;7H35RjGtf-k;;;;;;;;;
7EA54530-6D00-5D5E-C671-E63809822905;Как бороться с йододефицитом;;;;;;;;;;
4418176F-4B28-2548-2DD8-8821389A37BF;Как справиться с послеродовой депрессией самостоятельно;;;;;;;;;;
9E0B9ACE-DFD1-CDC4-3EE0-E0FFA353F116;Как избавиться от кашля народными и медицинскими методами;8xET0L7I02c;;;;;;;;;
2A83DC21-F862-F1F2-B5D6-FE3822951A16;Оздоровительная гимнастика для пожилых людей;gmPcvZq82lU;;;;;;;;;
30841153-A973-BC6F-D41F-DE60CB35B170;Стрепсилс - эффективное лекарство от горла;;;;;;;;;;
35C19CCE-9AF7-4D46-7733-001B0A1FC742;Стоптуссин - эффективные капли от кашля;;;;;;;;;;
B6941137-15AE-6D60-AD5D-3F1D01BF2F8F;Как повысить потенцию у мужчин естественными способами;;;;;;;;;;
0B73417A-B92D-9D37-31ED-5C75B08ADCD1;Как принимать &quot;Мукалтин&quot; от кашля;;;;;;;;;;
8385673B-7098-74E8-7505-F032C6746337;Как снять спазм аккомодации;GjVyu81_i-s;;;;;;;;;
C188744F-66AA-863A-25F2-F80721613C41;Самомассаж против головной боли;;;;;;;;;;
CDC02A6D-4017-8A84-E410-140264CCFF9C;Как прекратить кашель;;;;;;;;;;
9C6BB953-FBF3-920B-FAFB-170611068D3E;Хитрости отказа от курения;;;;;;;;;;
67563D48-A171-E3EC-0381-D94F41711F65;Кесарево сечение: показания и риски полостной операции;;;;;;;;;;
B98EFEE5-4D66-60E2-35BF-160AFEF8F624;Как устранить изжогу при беременности;;;;;;;;;;
9A90F2A8-63AE-7FDF-7CDD-B562E3BC7B24;Как избавиться от венозной сетки на ногах;;;;;;;;;;
204FD252-F401-8506-F9A0-D0DD68A5DC57;Красные родинки: причины появления и народные средства лечения;;;;;;;;;;
A7B03EC6-C42C-D0C7-2750-70B21FFA9B61;Как выбрать капли от заложенности носа;;;;;;;;;;
5F5561F5-A07C-E5C1-4880-2286EEC43EBB;Рак и Аюрведа. Часть вторая;;;;;;;;;;
4EEE88E1-FA8F-1F61-7B78-E47980A6B8FD;Новые зубы за 3 дня, или имплантация с немедленной нагрузкой;;;;;;;;;;
B324609B-8076-35E1-A2A2-F9186371A13B;Медикаментозные способы удаления красных родинок;;;;;;;;;;
3E7D4F4D-F1EC-2CD6-D7F1-DEE74517EDEA;Что такое синдром Дирка Хамера;;;;;;;;;;
9F09D644-AC6D-D001-4751-B4518B437985;Храп и способы лечения;;;;;;;;;;
5BABDB18-01D8-A367-65E3-148FA03D81C2;Как просто и незаметно выровнять кривые зубы без брекетов;;;;;;;;;;
F504AB21-19EC-8A0E-2D79-5E1FF8937D50;Как мужчине подготовиться к планированию беременности;;;;;;;;;;
B04D5284-F263-3827-25AB-2BE766239EB1;Как укрепить стенки кровеносных сосудов;GjUBB8t0a2E;;;;;;;;;
43CFD68F-B24A-2452-434F-9292E419DB09;Как вставить зубы, если вы их потеряли;;;;;;;;;;
E4280D3C-B3D6-F9F1-F1F2-1C1652AD6ED3;Какие зубные импланты поставить: обзор видов и брендов;;;;;;;;;;
08487172-BD27-0193-E84F-1A5C8C5B0CB5;Как осуществлять лечение гастрита;c0XmqFZ--f8;;;;;;;;;
417649B7-EF39-B8B7-3CD5-F62B8B3DF2C8;Как не заболеть весной;;;;;;;;;;
F0D11CC6-2DB4-38BD-7676-01F2F3ADDCEB;Как помочь ребенку победить весеннюю утомляемость;;;;;;;;;;
10DD171E-C736-6359-C84F-F73CA22F73CD;Как исправить нарушение прикуса;;;;;;;;;;
64F3083E-D658-D613-00F0-36DB15407D36;Как улучшить выход мокроты при кашле;N2LrDOUS6gs;;;;;;;;;
4CDBD944-90C1-5FBC-587E-F090277844BD;Как избавиться от прыщей в ушной раковине;;;;;;;;;;
FDFDB8A2-1A4F-CFA7-54D9-696FC9D64D73;Лечебные ванны;gG61VYjLloQ;;;;;;;;;
32E84829-4E88-00C2-A107-46A30F4015C2;Избавляемся от перхоти быстро и безболезненно;;;;;;;;;;
A4090096-F338-E974-FC63-FC82FBD044A3;В каких случаях принимать настойку левзеи;;;;;;;;;;
91C60ACC-88F0-D6B1-C3CA-D05A00725D81;Гомеопатические препараты при астении;;;;;;;;;;
BDAFE15B-B602-5294-2CBC-37F9BA530BDE;Как правильно вывести токсины и шлаки;;;;;;;;;;
CDCA8FAC-63B6-F37E-8877-5F65143454E5;Как вызвать месячные при задержке в домашних условиях быстро;;;;;;;;;;
0066E15E-E60D-B82A-7B31-996F218EFE91;Чем опасны родинки, папилломы и бородавки;;;;;;;;;;
12038348-84FF-BA47-14F9-541CA1904611;Как очистить кишечник в домашних условиях быстро и эффективно;;;;;;;;;;
D9F92C44-4B11-EAF7-6CB7-6AE875DD1E41;Как поднять давление простейшими средствами;;;;;;;;;;
D2CBFC35-DCFB-8C5C-23A2-B1F934A490AA;Как избавиться от неприятного запаха ног;;;;;;;;;;
88DB4787-3AF4-9456-0ED0-54EBD61482CF;Можно ли сэкономить на лечении простуды;;;;;;;;;;
F64372B5-B6D9-8271-CDAE-E13A85121A34;Первая помощь при ушибах, растяжениях и вывихах;prd9htFfJNI;;;;;;;;;
DEAE3C6E-E39A-A05B-D1AE-C1B2E1F70B94;Аденоиды. Причины возникновения;;;;;;;;;;
1A8F2D05-EE52-ED4A-EEC7-14D006A133B5;Туберкулез и антибиотики;;;;;;;;;;
FFF39359-D0AD-6E6C-C102-5801CB165317;Как нормализовать артериальное давление с помощью массажа точек;Xvn9ESFKGxs;;;;;;;;;
191A7A8D-68D0-56ED-0FBF-B78FE2F4CAA9;Как избавиться от усталости и повысить работоспособность;;;;;;;;;;
E0795C99-5764-0A2B-A68F-BBDC533F4A43;Имплантация при хронических заболеваниях - это не миф;;;;;;;;;;
74F15EA3-4E42-D6BE-57BC-A14037523CD6;Знакомый способ лечения кашля в домашних условиях;;;;;;;;;;
D7E9C7E4-74ED-F40D-0E6B-426587CB68D6;Аутоиммунное заболевание системная красная волчанка;;;;;;;;;;
60AA0458-5C93-6FE1-13CB-C06B5D5987AE;Чем полезен можжевельник и его ягоды;;;;;;;;;;
E7C0D05F-0EA8-7C24-050E-6DFF9CEC5481;Три ошибки в лечении грибка, которые не позволяют вам от него избавиться раз и навсегда;;;;;;;;;;
AB1D84A9-B927-8E30-171A-B0A0E593D9F3;Лечение грибка: не сотвори себе проблему;;;;;;;;;;
4C92E160-7942-C720-2FC1-D15F50273FE3;Как организовать мероприятия по профилактике гриппа;ex4YTlJe9tI;;;;;;;;;
22C603D7-9C1D-AE0F-9DB1-13B9F49C7C3E;Что такое иммунная система человека;unC_6kQzUGM;;;;;;;;;
E38B704F-822D-7C54-6373-927602745B9F;Как проводить лечение герпеса;vWjPZFjZuLQ;;;;;;;;;
48D3A6E9-105D-2984-7B92-BD181E57D3A5;Почему шелушатся уши;;;;;;;;;;
D45DE260-7BAD-F6FD-6DAB-A83C21331BC2;Лечение вируса папилломы;;;;;;;;;;
47E76C09-3FF1-9C5B-09AB-F52E86EDBA67;Озонотерапия: польза, применение, противопоказания;;;;;;;;;;
91683C72-05D8-5054-EF23-56260D89A4EC;Отзывы об очищении организма гидроколонотерапией;;;;;;;;;;
846B8CD7-28BA-C7DE-E7F3-2E2E72B6AE31;Что эффективнее от храпа - массаж или народные средства?;;;;;;;;;;
7BAAB593-A8E1-9CF7-073B-FA7A93EC6AC4;Авитаминоз: признаки нехватки витаминов и их устранение;;;;;;;;;;
4DDFC1CB-1516-01F2-4A3C-D63321041A23;Желтый налет на языке: причины, лечение;;;;;;;;;;
1DEF1E47-461C-6C0B-9FC4-3131DA2793DC;Как проводить лечение гематомы;aqsr5fMeYQw;;;;;;;;;
9A756FA0-416A-ECBF-2601-2BA0DFE4CE08;Зашлакованность кишечника: способы избавиться от шлаков;;;;;;;;;;
9BC2EDAC-D494-F967-1A59-7822A3347B08;Как надежно избавиться от молочницы?;;;;;;;;;;
94BFDA90-1A7E-EF66-9A50-1EF354EA6269;Как оказать помощь при появлении зудящей сыпи или раздражения на коже;;;;;;;;;;
E5917DE3-9BB6-DB98-C64E-96E3205C1715;Лечение девясилом: рецепты, полезные свойства и противопоказания;;;;;;;;;;
85C29DD1-A6B9-DEE9-5DDC-0B51C899BB30;Как промывать нос при гайморите;;;;;;;;;;
02901A1B-BD6E-7F21-BA2B-B01D2E73E5D5;Лечение отравления организма в домашних условиях;;;;;;;;;;
CEF8452A-C6AE-8F03-AC43-159D997CEE37;Лечение токсикоза у беременных;;;;;;;;;;
FDAB6B07-4178-008E-C564-E8E59B7F600F;Лучшие способы очищения и восстановления микрофлоры кишечника;;;;;;;;;;
592C9FC7-9FF8-CA9C-632E-B6DA88DCA50A;Маммография: просто, безопасно, эффективно;;;;;;;;;;
540D75DD-4E33-CC1A-C733-8BB861A70709;Мигрень: лечение пульсирующей головной боли;;;;;;;;;;
CB648A07-7586-0543-2AD3-8101269364A8;Наложение прогревающего компресса: в каких случаях и как применять?;;;;;;;;;;
2BC5255D-5134-74C2-31C9-09C1D45D5F47;Обморожение: признаки, оказание первой помощи;;;;;;;;;;
2D81E8E8-6B2C-9073-8FFA-F1E22FDC7044;Первая помощь при укусе клеща;;;;;;;;;;
88426AC9-96E4-9911-19CA-3A53A5334F91;Особенности лечения зубов при беременности;;;;;;;;;;
ED8B43EE-D5DC-DDB5-5ED1-82291C9D0F56;Повышенное газообразование: средства от газообразования в кишечнике;;;;;;;;;;
86B16A19-D741-38D8-77B9-A1B6094E9528;Показания для гирудотерапии. Противопоказания;;;;;;;;;;
1B45AC7D-56B9-DABA-A9F5-49D8AC4C5D8A;Польза лечебного прогревания солью;;;;;;;;;;
89D3DBCB-A7D0-464B-5419-CAB25E818709;Причины возникновения белого налета на языке. Особенности лечения;;;;;;;;;;
B3A73A4A-8F5B-E788-FC47-1A373BDF821E;Причины возникновения и методы лечения неприятного запаха из носа;;;;;;;;;;
EE94CD4C-7C05-2D48-904A-09D30DCC447D;Причины врастания волос в зоне бикини. Лечение проблемы;;;;;;;;;;
273BEB4C-8A70-2F82-0C76-0F6C5B67BE6C;Процедура очищения кишечника при помощи касторового масла. Инструкция и полезные советы;;;;;;;;;;
BCEFBD86-D8A6-B987-C5FA-B7E6EF08F13F;Профилактика гриппа: современные медикаменты и народные методы;;;;;;;;;;
E8A24F07-4C83-2D1F-2288-F5B6FB5DBDE2;Убираем синяк: быстрые и эффективные способы;;;;;;;;;;
3FF1C368-008F-6F9E-593D-45AF2B0BB4E7;Раны на лице: быстрое заживление и отсутствие шрамов;;;;;;;;;;
411FE011-2356-0699-AB43-ABC1065E1C79;Упражнения и способы укрепления сосудов;;;;;;;;;;
39C04503-CF82-4052-53D6-99D231C87A79;Щель между зубами: сложности исправления диастемы;;;;;;;;;;
6F86D369-D647-6E3C-C14B-5B2DB7B772D3;Почему мы болеем;DKQ7MxcygUE;;;;;;;;;
9894A82F-4CFA-7E0D-AAAA-B397DE897016;Как восстановить организм после вакуумного аборта;;;;;;;;;;
52D8E7D7-BE44-C79D-F31F-6612423799CC;Экстренная контрацепция: особенности применения и противопоказания;;;;;;;;;;
80746136-8058-1DD9-4D1F-DADB4C6E6539;Все, что нужно знать про удаление зуба мудрости;;;;;;;;;;
9A78FECA-D924-E999-B2F4-08EB530675C5;Избавляемся в домашних условиях от болей в спине;;;;;;;;;;
21D8C06B-663B-B9DB-007B-C0AAF14BD4EE;Если надоела жизнь: способы борьбы с депрессией;;;;;;;;;;
6DFA36FF-DC65-2D3E-E145-F6F63B17FBE1;Как удалить шипицу на ноге;;;;;;;;;;
3321A790-6730-520F-317D-1DF4C1E89195;Лечение панических атак, панического страха;;;;;;;;;;
1C4C723F-A636-2AB2-3202-4730BA7FB048;Лечение вздутого живота, причины тяжести в животе;;;;;;;;;;
A5098065-1BF4-9BC4-973B-B37851506CA3;Лечение папиллом на лице, веках и глазах;;;;;;;;;;
1BFE9F63-B86B-79EE-7726-3DBF8E8CBB0A;Лечение перхоти у ребенка;;;;;;;;;;
45DDB79F-6DFF-FE76-A619-9184BF633F93;Лечение сухого кашля: не пропустите тревожный сигнал;;;;;;;;;;
CF0054A9-89D1-2DD5-C780-62E50C3308D9;Первая помощь при обмороке, коллапсе;;;;;;;;;;
2C36A1D5-10B6-B394-DB6F-2291E430EA23;Лечение фарингита у детей;;;;;;;;;;
13130085-A9B6-D300-45CE-5EB1717FCB20;Симптомы и лечение воспаления седалищного нерва;;;;;;;;;;
73096A95-1796-3775-932A-86F721C67CCC;Симптомы и признаки аппендицита у взрослых и детей;;;;;;;;;;
10C5003A-0129-23AE-0924-A6941A2285A6;Эффективные методы лечения горла у детей;;;;;;;;;;
2F1ABEF9-3087-4439-0689-9F28838AF3DD;Опасности в кинотеатре;;;;;;;;;;
9436B315-BFAE-48B6-2A7A-F6B8BCDE5C71;Какие бывают слабительные средства;Vp6A1ORYeSY;;;;;;;;;
A5590C5D-9340-1840-CE77-5E4332928386;Народные методы ухода за кожей;;;;;;;;;;
16F64B55-A142-614F-4019-108B003C7451;Болезнь Альцгеймера;dhZY41SsLLc;;;;;;;;;
1D7B50BA-6F42-73CE-96BA-ECE251A25CB3;Лечение гематомы народными средствами;;;;;;;;;;
C1AB7FF2-0260-E4DF-B24C-003CE13532F9;Стимуляция фолликулов при ЭКО;;;;;;;;;;
0295777A-A346-F2F4-4E6D-CD61A6AF6A9F;Лечение эрозии шейки матки;vuD4zQ6duNQ;;;;;;;;;
CF7F8532-45B5-5598-FB94-DCCF564EF6E6;Полезные свойства и действие лимона;;;;;;;;;;
64BC6641-846A-6DCB-6D69-955E18CE77A1;Как справиться с отечностью ног;;;;;;;;;;
1AB52E16-D501-F872-6E15-E1F616D1FA4E;Эффективное избавление от целлюлита;;;;;;;;;;
C86FA05B-7D72-A242-F06D-63C79B77744B;Лечение артроза и артрита народными средствами: 6 эффективных мазей;;;;;;;;;;
CBAF7E45-DED8-E193-AC67-9F77BBFEC4E5;Как уменьшить мочевую кислоту;;;;;;;;;;
1F88AF56-73AA-34C2-ACDD-9B82231042A4;Как быстро избавиться от вшей;y-l-3DFYZFg;;;;;;;;;
DF99716D-C078-ED78-AC2A-38F18223C1C6;Избавление от &laquo;звездочек&raquo; на ногах;;;;;;;;;;
DD5BE317-E35C-2DBF-E5A4-16BBD16BCA21;Грибок стопы: лечим правильно!;;;;;;;;;;
5FE0960F-ECC8-B34A-2951-BFE7FEECAA8A;Как победить грибок стопы за считанные дни;;;;;;;;;;
B0CA1713-42C0-BF51-ECF6-4011CC9B7EC5;Аденома простаты: как не пропустить начало болезни;;;;;;;;;;
CC4E024E-8070-19D9-D483-A301D37DDC80;Как проводить лечение гипертонии народными средствами;fZlmBfeP8MY;;;;;;;;;
B6DB0097-9DC2-3132-5181-006C14E6F9E3;Как понизить давление в домашних условиях быстро;;;;;;;;;;
34BF8AEE-0564-F71B-F9A1-635A7EAE12C5;Средства от выпадения волос у женщин;;;;;;;;;;
D53C74C1-10CB-6B18-3F6D-2C961486B70F;Как просто справиться с бессонницей без таблеток;;;;;;;;;;
3C23FDAC-6D53-24A1-8CF6-419D0F10699D;Как понизить температуру у ребенка, ожидая скорую помощь;;;;;;;;;;
0C4C61E9-1271-5507-33E0-B534E5517B64;Как быстро понизить холестерин;;;;;;;;;;
C8A89553-9A3B-BD4F-DDEF-A773C0F4F480;Почему женщины сутулятся, как это исправить;;;;;;;;;;
5FF5EC8D-1E61-9D7C-AE09-1E0FE3EF27C2;Как удалить первые признаки простуды;;;;;;;;;;
87743DF7-37B9-699A-407A-713ED8C1F3F8;Как избавиться от сухого кашля народными средствами;;;;;;;;;;
A6AC1A52-9A2F-459F-F236-86C0FC88DBE0;Как снизить холестирин народными средствами;s55RItjsUBw;;;;;;;;;
674EC51C-BDAD-E308-43A2-16E015CD8C9C;Как помочь ребенку справиться с энурезом;;;;;;;;;;
ADAAFD67-016B-BFE7-F309-546BEEBC0EE9;Как быстро восстановить силы с похмелья;;;;;;;;;;
1FD346E8-07A4-53BC-1D0E-ACDFA9F607B5;Как оказать первую помощь при обморожении;;;;;;;;;;
D5C394BD-73EC-63AB-7B30-67365E86C5F5;Как одеваться для выхода на улицу зимой;;;;;;;;;;
EA5E1060-59B7-A5E9-3270-9B60FBEE8C9C;Как быстро избавиться от простуды без лекарств;;;;;;;;;;
AF70D933-721D-6B2C-111D-41AB2CA1404D;Какие зубные протезы лучше поставить;;;;;;;;;;
E4C1AA40-D30F-1A22-629B-89AFFF33C7AC;Какие коронки лучше: керамика или металл?;;;;;;;;;;
5AAD56CD-00FC-A98A-A5AD-48AD988F15E3;Почему возникает вторичное бесплодие у женщин;;;;;;;;;;
9F7905EF-CF62-FE85-5896-265050D795A5;Как укрепить нервную систему с помощью продуктов;;;;;;;;;;
06126929-46BE-72D6-CF05-B95F10FBEC88;Как проводить лечение гипертонии;c8cANRZ7BqE;;;;;;;;;
E7D51AED-0957-0553-EEA0-B7C801CD54FA;Причины артрита, лечение и профилактика;;;;;;;;;;
C9FAC84F-2951-BCDB-9633-D5C026F2249C;Какие продукты повышают гемоглобин;;;;;;;;;;
48A30E19-D842-DD11-BE7B-821480BCB3AC;Как снять резкую зубную боль;VGiiME75yNo;;;;;;;;;
BC65C1C7-BA21-35C3-D487-985C048FB282;Как восстановить тестостерон;v9M_uUMKZZY;;;;;;;;;
2C22E49F-45B6-FC9D-4B12-8C331DEF20BF;Как избавиться от увеличенных аденоидов и миндалин без операции;;;;;;;;;;
9F1365C6-43B1-8D74-AA17-455A62D9B06D;Что такое гипертонический раствор;;;;;;;;;;
071F9FE9-A319-CDF9-9ABD-6DBDECC74EC1;Как лечат простатит: методы;K1_wVrGLoUM;;;;;;;;;
