GUID идентификатор элемента;Название элемента;Адрес (youtube);Заголовок2-1;Ссылка2-1;Описание2-1;Заголовок3-1;Ссылка3-1;Описание3-1;Заголовок4-1;Ссылка4-1;Описание4-1
E10780F1-573C-D611-BB0D-91E5424BE6DB;Что такое гайморит;bvon5Js0R00;;;;;;;;;
13A22DBF-4A4F-D539-2AB7-BD206AD53F8F;Как снижать преднизолон;;;;;;;;;;
D9D577C3-D7B2-134B-2E6F-C0D871C7DA49;Как снять перцовый пластырь;;;;;;;;;;
0B9F06B5-EE6F-2A40-A2FC-C1EB4AAFDA31;Как записаться на томографию;O6kvPJN0V6o;;;;;;;;;
9083DA70-E805-3242-F546-982088AED317;Что такое биопсия;XIdUyWeLpeo;;;;;;;;;
B476FA95-9B47-D8D4-AC43-21E8C2670FA0;Как снять мышечную боль за 90 секунд;;;;;;;;;;
2725CE39-E438-3571-BD57-3AA4CF2D1730;Как остановить рост миомы;;;;;;;;;;
EB6CCE87-52DC-7D2D-9F99-76A7779A4834;Как снять отек колена;;;;;;;;;;
3C5DC3D8-4FA3-EE47-8624-BF8875782E21;Как лучше вывести холестерин;;;;;;;;;;
AFAD56FA-9209-FD0E-5A3D-0092834CE15D;Как избежать переломов;hnPjlnoBhxw;;;;;;;;;
05733874-AC22-E6E8-688E-CB995D3150DB;Как промывать нос фурацилином;;;;;;;;;;
1E7562B8-CE17-3657-4C8A-C1D98458FA18;Как облегчить протекание ПМС?;YGuosYc3-Us;;;;;;;;;
2EFC5358-9673-F0D5-1EC2-0FA40A82A257;Как победить звездочки на ногах;;;;;;;;;;
FEB24ACC-D001-11DC-438E-AA63DE676DF6;Как правильно проводить ингаляции?;x01c1aTZTew;;;;;;;;;
1CC23E0B-1609-2CED-2BD4-9285FF19D1DA;"Приятное средство от кашля: чай с &quot;секретом&quot;";JxFrUHlyWpQ;;;;;;;;;
303452E4-2DD2-5722-736E-3FF7DCC379CC;Лечение рожистого воспаления ног;;;;;;;;;;
0B82A34E-7640-CB54-3BB7-48F7E46D7ED1;Как вытащить клеща у человека;;;;;;;;;;
7F8B3C42-B5B3-884D-F0DE-FD1CCB19214C;Как избавиться от гнойников в горле;;;;;;;;;;
84DA379C-56B1-DE99-0EE9-661098EE876B;Как защитить организм;E-Ydiw1ZITs;;;;;;;;;
350C88FF-1AC6-6DA6-18AC-411356C9C0BB;Как избавиться от педикулеза;;;;;;;;;;
D0312107-23E0-0357-E2BE-C43A2038E501;Синдром Жильбера: профилактика и лечение;ZIa_hw0wvvo;;;;;;;;;
38525D95-635C-41A3-AFA8-2C0328DF3F93;Бронхиты у детей: способы лечения;t0-ZabvKzes;;;;;;;;;
7A0BC327-EE6F-7648-1F20-217A6DB75DCD;Как поднять иммунитет;;;;;;;;;;
237F3380-4E95-7177-CA32-2A3F4600C87D;Симптомы и лечение ларингита;LsQPJBH7Cus;;;;;;;;;
FD5D2D21-AD9B-FC0C-533C-5042979A8AFF;Как восстановиться после гриппа;;;;;;;;;;
92BA81D5-49C8-628A-29BD-EFDD1B01AAB7;Как бороться с ячменем;MGaqYglndx4;;;;;;;;;
BB163B22-4550-3418-08BF-BD6A34CF0C9E;Симптомы и лечение туберкулеза;;;;;;;;;;
89851AAA-5C82-38B7-9634-DA14B97DA7C5;Как вытянуть гной из раны;;;;;;;;;;
C0CDA3EA-E721-0AF1-0156-2ED2363736FD;Как вернуть потерянный голос;v88sbaAJs3k;;;;;;;;;
3CAE3FEF-E379-DBE9-D7A6-EEFF7BE4E39B;Синдром Шегрена: профилактика и лечение;;;;;;;;;;
1D23B1EA-79C8-8A5D-0B9E-AD9AB96EC608;Как вывести глистов народными средствами;6G-Ap1A6t9c;;;;;;;;;
86B40235-36EA-A57F-BEAE-FC233346FC68;Мануальная терапия при остеохондрозе позвоночника;;;;;;;;;;
D47FBC0E-9325-3152-E0F7-E032A2E3E2CA;Как бороться с грибком ногтей;;;;;;;;;;
6B69A633-FC51-6A45-6D28-D29A89E057CA;Болезнь Паркинсона: профилактика и лечение;;;;;;;;;;
058E8B3F-17BF-5C2F-A9E5-65A7FFC01D26;Как и чем успокоить нервы;eFsJRxk1n-U;;;;;;;;;
729E47DC-B8BA-DB31-0198-09651C428530;Как бороться с пигментными пятнами;;;;;;;;;;
0804523D-2DDE-88F8-0AD3-2609E0A4AD1D;Как сдать анализ на токсоплазмоз;;;;;;;;;;
1D20D848-9B91-F13E-A77E-702AE071330B;Как сдавать анализ на тромбоциты;;;;;;;;;;
B03AD266-AEB5-C267-37FD-BBFAA7EA459E;Как сдавать анализ на герпес;;;;;;;;;;
059A8EE3-3023-6AF0-1917-2F3229AAF43A;Как вывести камень из мочеточника;3kN_aj5OXHE;;;;;;;;;
F6CA5A27-C5D3-BCB3-8A01-C5FDE4037E58;Четыре средства от зубной боли;7X2DRAIy4Ko;;;;;;;;;
F61EF1A0-31E7-4D10-5029-F4106AC2AF80;Как вывести ожог;iB0XRbpyo14;;;;;;;;;
B9968D3B-B4D1-3FE9-B939-1249F8A722D3;Дефибрилляция - электроимпульсная терапия;;;;;;;;;;
94B25A49-CB85-CD5C-2CD0-D439999119DE;Биохимический анализ крови: что это?;;;;;;;;;;
EE6B3E0E-6FB1-2E8A-E062-1ED85786D260;Полезные свойства жасмина;;;;;;;;;;
7BED2807-7982-8E1F-BB6D-24DEC08FD8C9;Озонотерапия при беременности;;;;;;;;;;
3A15EE67-7FB8-16EA-3C63-73CBBE99F04C;Симптомы и лечение эндометриоза матки;;;;;;;;;;
3AE88796-D948-44BA-EE56-01F7CB46F5C9;Как победить гайморит;iHibPLM7-_A;;;;;;;;;
ADF00EF3-C2DB-D9E8-9C65-37B6A5DE68B7;Особенности проведения колоноскопии кишечника;;;;;;;;;;
7BB7A571-1985-4640-7830-DAAA6F42E572;"""Мастодинон"": инструкция по применению";;;;;;;;;;
1A9FAA88-7486-2185-A682-64C57399A76B;Симптомы и лечение ревматизма;b42--8AD-H8;;;;;;;;;
78337C36-10E3-FC15-6776-48DCB1BB90D4;Симптомы и лечение бешенства;;;;;;;;;;
9A62E4DA-019A-63A7-130B-789B7EC7A027;Мирт обыкновенный и его польза;;;;;;;;;;
41CAA9A4-F219-A63F-1343-CBE1ACA2EA7E;Применение капель и мазей для глаз;IfAPe1tYKc0;;;;;;;;;
7D012871-7F7E-03B1-0DB7-E9471945A305;Как сохранить здоровье женской груди;sPy1vMGBEDM;;;;;;;;;
D22EFF9E-EA6F-21CE-53F0-AE2E06917CE5;Как избавиться от интимного запаха;OgUr1PhhZvk;;;;;;;;;
3FAED2BC-EEE5-7D4A-103C-734168178598;Как победить насморк за 3 дня;mzaZXs-cuk8;;;;;;;;;
73ACAE3D-69A7-2F09-A675-9EC675E81A6E;Симптомы и способы лечения кариеса;w_5SfXiLxT4;;;;;;;;;
E80F4B22-FE2B-3C4F-ABD0-90BD63AA6C17;Метод лечения пиявками;;;;;;;;;;
F1608165-67FD-2A81-A6DB-B299495AC523;Гимнастика при ишиасе;xVtIKRR8AgE;;;;;;;;;
0A844E1B-124D-2970-ABD8-291138406976;Что такое гипертония;6nUuRpm5Hng;;;;;;;;;
6CE334F1-7BEA-8B37-F6CF-C53AF3CE645D;Как предотвратить желчнокаменную болезнь;nARxHSaRQZ8;;;;;;;;;
64475B0F-4CB8-9F44-D329-BB1C5E47C231;Анализ крови: зеркало здоровья;;;;;;;;;;
C3631D16-F952-0B12-3DAB-773175B20302;Гидроколонотерапия: миф о чистоте;;;;;;;;;;
B42E527A-BFDF-D9E4-DCCA-AA4384520BC0;Как избавиться от внутреннего жира;;;;;;;;;;
06E590E1-46DB-3AB2-1E83-4FA829B69EA5;Как вставляют зубы;;;;;;;;;;
70BC09F2-8D11-2181-BD74-ABAE2A3F0EFB;Как улучшить показатели спермограммы;E5sXVRFx0x0;;;;;;;;;
FC8B05E0-8854-8066-B80B-3979EF0AB95D;Лечение бронхиальной астмы;;;;;;;;;;
C1A67B7B-BC06-90BA-77C7-D60DF1F86E1C;Причины нарушения эрекции: советы сексолога;0DFh_vhsSQ4;;;;;;;;;
972213A4-6946-5F1F-37FC-B5F80249BA22;Как убрать серную пробку;bOrbGCycXXQ;;;;;;;;;
03E4553F-AC59-D25E-7703-D876A5BB89DE;Симптомы и лечение генитального герпеса;;;;;;;;;;
453E1F9A-33A2-BCB2-9B49-1F5C08260FE3;Вся правда про обрезание;ykIdSFzj1dU;;;;;;;;;
FD56223A-2E24-4066-783B-A9FC5CA16F3A;Электрофорез при беременности;;;;;;;;;;
0588C125-4993-A870-03D1-8F074BD0D2C6;Как избавиться от шелушения кожи головы;;;;;;;;;;
0A9259C9-C352-6228-6078-01AC56224DF4;Как удаляют гланды;;;;;;;;;;
F6A6C7BF-F29F-AACC-99BF-5C1C77366E20;Куда ставить горчичники детям;fsF3C3K5NZY;;;;;;;;;
F23ED8FA-BE68-60C4-D24A-4AA15D11B66B;Как бороться с миомой;hwuJW8LFJV4;;;;;;;;;
D0C84A9A-E0CB-BB8D-55C1-4091DD27FA5D;Как разработать руку после инсульта;;;;;;;;;;
8FC82A26-B9DA-432A-1E39-BB64753D6AB3;Биопсия шейки матки: как это делается;;;;;;;;;;
3D75C04A-4734-A761-C278-8DF71C5B3800;Противопоказания к проведению магнитотерапии;;;;;;;;;;
D857F7EB-0929-0262-D9A2-FC8C15E543E7;Как убрать косточку на большом пальце ноги;;;;;;;;;;
05C52E2E-297D-7633-4BB2-17DF426ECA0C;Как остановить сильное кровотечение из носа;Hnd84N-WOsQ;;;;;;;;;
390D0DA6-C3B4-31D2-D894-0E337886954B;Диагностика боли в пояснице;HmAxE0hXXiA;;;;;;;;;
01135136-BC38-56C8-A8F7-309D275F5191;Как улучшить зрение при близорукости;;;;;;;;;;
AD25FED2-C5C1-8BE4-A601-F6DE1765231D;Как повысить нижнее давление, не повышая верхнего;3FFNS9Skgo8;;;;;;;;;
330A39E9-F514-C0F5-7C5B-D20DD34A809B;Пульпиты: как не попасть на стол хирурга?;EysnNasUito;;;;;;;;;
8CC719FD-4988-9020-29F6-ADA9DA5B32EE;Как прижигают эрозию шейки матки;;;;;;;;;;
F56EE264-6917-2F4F-2D74-6F1B98205F2E;Как избавиться от хронического фарингита;;;;;;;;;;
3FF5BC96-B802-D039-5DB1-9F7D41D8B5EB;Как заваривать овес для лечения печени;;;;;;;;;;
7150EE58-11CE-7BBE-49B3-C8127BFA7259;Как восстанавливаться после внематочной беременности;;;;;;;;;;
94D4E4BF-58C9-9035-43CC-DA548A73C388;Как удалить аденоиды;okrqyPgNWzw;;;;;;;;;
E8C954CD-19DC-215A-086F-E467F99555BC;Как повысить гормон тестостерон женщине;RVIow0ynSYI;;;;;;;;;
4118F57A-EC55-853A-A836-769C505C9C25;Как пить активированный уголь при отравлении;;;;;;;;;;
A8CA90E4-CFBF-B701-12F4-57C00A666E87;Лечение хламидиоза у женщин;;;;;;;;;;
4E08DBAE-E559-0213-2BFC-32C3F7B747EE;Как повысить мужские гормоны;hYYtpm7mLXs;;;;;;;;;
183189FD-55E6-02E0-FA2E-86A22EA9E391;Как выводить глисты при беременности;;;;;;;;;;
67E295BB-500B-D523-2DFF-320503211CCB;Как закапывать капли в глаза;;;;;;;;;;
75E8DEFD-31EE-1EB5-0455-E4E0AF2CB429;Противопоказания для имплантации зубов;wq3IZuVjN_M;;;;;;;;;
26A993A6-B69B-504F-72A3-3C168B1188E4;Куда обращаться с укусом клеща;;;;;;;;;;
F8C4BAAB-93F9-30B7-1C98-6B557D8B4315;Как предотвратить гипоксию плода;;;;;;;;;;
19B22D31-5955-B246-D228-E238C789A842;Лечение эректильной дисфункции (импотенции);nmt0bYYoB7Y;;;;;;;;;
EE3D5B4D-9DAA-A4DE-985D-549E7E4BDA8B;Как уничтожить глистов;0TcowiTGc4g;;;;;;;;;
632FE9F0-DF23-939F-04AF-C9866563C828;Эффект плацебо: лечение обманом;Lb7XHVCkpv8;;;;;;;;;
2DF04170-0C4A-2C53-8191-83C73E7C2E0E;Дешевые аналоги дорогих лекарств;;;;;;;;;;
8C870BBB-498A-3B80-314B-F9F49B69E960;Как лечить перегиб желчного пузыря;kQIBZb2M2Y8;;;;;;;;;
53024E33-01B4-8954-D601-DA2F3E4FBCE8;Как исправить осанку: 6 простых упражнений;gwFim64pRQw;;;;;;;;;
4EC45B6D-14D1-682E-C04F-D993240EE598;Какие анализы сдавать при выпадении волос;cDSIza2SM1I;;;;;;;;;
168B24D7-52D9-0E63-9F5F-37C31F69D68C;Лечим гемангиому народными средствами;5lbjXka1ijI;;;;;;;;;
B86DF214-B9FE-7C0C-064C-9445C0F52239;Как избавиться от ночного бреда;;;;;;;;;;
1583965A-A612-36D8-D637-206B40CBB2CE;Куда обратиться за медицинской помощью;;;;;;;;;;
B696C2D0-B6BB-7B6A-4B41-8E29073CF0BA;Куда обратится, если укусила собака;;;;;;;;;;
ABAE689F-6CCA-307A-7438-3462E1FF9E8A;Полезны ли для аутистов занятия спортом?;SHi_o90DJwI;;;;;;;;;
BE39F20D-084C-B910-CAD8-5170A3DDE33D;Как удаляют полипы матки;2Rd6RW6D7Rk;;;;;;;;;
DDFBA158-8BBE-7985-D199-5250CC5EA73C;Как устранить мигрень;R2Sjqz4MmT8;;;;;;;;;
8BFD0CB2-19AD-9066-E095-90F97E0A6761;Как облегчить мышечные судороги;;;;;;;;;;
6AAB8815-8042-212B-712C-D37BA526D3C8;Как принимать эстроген;uCmSx388NXI;;;;;;;;;
F6ADC212-060C-9197-05AC-28C48F0031CF;Как повысить давление кормящей маме;3FFNS9Skgo8;;;;;;;;;
279644B1-6C2F-77FE-5820-39E9B58C0D06;Как избавиться от наростов на глазах;JsI4TYGF3MY;;;;;;;;;
332E94A6-C913-8163-8F90-FBEE12BFEB2F;Как избавиться от неприятного запаха из носа;;;;;;;;;;
1CFD1335-4334-154E-95D4-4B803ACAAD0F;Как облегчить боль в желудке;YTyox3U1e5Y;;;;;;;;;
DABECA3C-CA16-3796-03F3-1D73B0C86D60;Как избавиться от синяка и ушиба быстро;6-2MPkzNq9k;;;;;;;;;
7FEB0337-421C-829A-4F01-6AA7B8962C15;Чем снять изжогу у беременных;;;;;;;;;;
AAD55C9B-960D-2792-0C89-0BEBF973BCB4;Как избавиться с утра от мешков под глазами;;;;;;;;;;
8C2DD0ED-B5F8-B6D8-1419-C7979844B28A;Как восстановить зрение на 100%;av8q-8Akesc;;;;;;;;;
8BC7A927-F9B3-024B-632D-3F19298C4839;Недержание мочи: как помочь больному энурезом ребенку;kSU-e8tmvzI;;;;;;;;;
3B31D408-A030-CFEC-6CAE-137E17551E56;Что такое искусственная кома?;;;;;;;;;;
36F35F67-3F54-3F69-FF53-BACFBA126B3D;Какие таблетки от головной боли можно пить при беременности?;;;;;;;;;;
2EDC148E-6C86-EDD0-CA49-0850AC4567B3;Как проводятся операции;E36Cv9dsY58;;;;;;;;;
D6FA3656-8AC0-7A11-F90A-74804D253F00;Сколько стоит поставить коронку?;;;;;;;;;;
533B5DFF-0805-B4D3-E97A-3144940DE202;Как защитить почки в холода?;;;;;;;;;;
454D9701-C54C-2FF7-88F7-A917A09DBFF7;Как удаляют нерв из зуба в 2018 году;;;;;;;;;;
608D04E2-E7BF-9FBD-0AE1-A232C6CD1CAA;Как лечить гнойные пробки в горле;;;;;;;;;;
2A3C9961-5127-2804-90ED-1DB68FEA25AE;Какие анализы сдают мужчины;;;;;;;;;;
D9B2D55A-B710-1A90-66C4-9FC22A4E3F4C;Акупунктура и похудение;SgCSyhDjkP8;;;;;;;;;
3593EB56-970E-7C72-243B-88180A58DC17;Чем полоскать горло при гнойной ангине;20cgNrJxJhc;;;;;;;;;
1CBAAE8F-A497-AEC6-2576-759796347D72;Как избавиться от варикозного расширения вен;hCY5QkDjhg0;;;;;;;;;
59DF9CF4-B48A-37C8-9570-E4A85261AA14;Сколько нужно носить брекеты;TVK5OruL8-k;;;;;;;;;
A0E4AB70-80F7-A846-9983-6A22709A93B8;Какие последствия могут возникнуть при удалении желчного пузыря;;;;;;;;;;
6BAC2753-5D52-087F-81B8-0A6956BB5D21;Как снизить уровень ацетона в крови у ребенка;;;;;;;;;;
69E5AD8E-4678-AD84-4ABB-5D7BA375D1EE;Как облегчить симптомы аллергии у ребенка;T2OQoQ71rk8;;;;;;;;;
85EC84E2-4231-3E94-B59E-FD6FDFF4B577;Лечение пигментных пятен;loS-sIE-WFY;;;;;;;;;
DDCE3307-5CB1-7981-3340-A93FB4D1DC58;Какие анализы сдают при бесплодии;;;;;;;;;;
4A8A90DC-AF79-2D27-843B-402BBFCB9EB7;Лечение простуды у детей;1RumEC8XYp4;;;;;;;;;
7C67CF50-0438-A857-24FC-0F892D5DD470;Как очистить организм от шлаков и токсинов;nV5NplwPPww;;;;;;;;;
F9587099-C3D9-0911-47CC-7FEC276D2173;Как избавится от тошноты при беременности;;;;;;;;;;
03605DB7-D277-994B-09B8-06268854BAEB;Как нормализовать менструальный цикл без гормонов;;;;;;;;;;
74FDAF1B-424F-8BB1-4520-51F48E0324B5;Народные методы лечения рассеянного склероза в 2018 году;;;;;;;;;;
8FC0C161-0748-B79C-45B4-AFAA3E331FE8;Угроза прерывания беременности - надо ли ложиться в больницу;;;;;;;;;;
C4E5FB74-1F39-C886-6388-C165BDAE1484;Чем полезно масло какао;JqsGKVsWI_Y;;;;;;;;;
D5DF8D9C-3DD0-FB58-98CD-33C5053C8A02;Как помочь себе при бронхите;oXivn4kaFe0;;;;;;;;;
442684BC-6D80-9825-1353-256360C2828C;Как избавиться от запаха ног;;;;;;;;;;
4F5935FB-A349-006A-EF71-AA1B5A196CF6;Что выпить от головной боли;;;;;;;;;;
135BCD51-1269-F678-8BEC-6CBC94449B8C;Какие таблетки помогут от боли в желудке;;;;;;;;;;
5EF82B7A-4276-7ACF-8603-C68D999B0828;Какие есть лекарственные препараты, снижающие влечение к алкоголю?;KBt-3_Vzurw;;;;;;;;;
962053D6-1AF1-B079-3CCC-1D94A186577B;Гимнастика для глазных мышц;y7EkC-_pOj4;;;;;;;;;
6CE009DD-DB2E-5180-8FFD-80DC9F06B921;Чем сбить температуру ребенку;zDWqEuUoV7Y;;;;;;;;;
0C67023F-00A9-748E-D94E-4915EEF40163;Как избавиться от вшей;YhNfS7r7_Mg;;;;;;;;;
6765C8FE-4A23-E2AD-0A51-20DB84329DA1;Как избавиться от дрожи в теле;q_Jx398zCAk;;;;;;;;;
FC93281C-CE01-BAA2-60C6-B383973A8FD9;Как делают лоботомию;;;;;;;;;;
6A6E55CE-458F-A627-0CE5-8436FC3D2E80;Самые эффективные лекарства от простуды для детей;;;;;;;;;;
155CB010-0558-2E9E-7213-4B9B560F6A5D;Как действует анестезия;;;;;;;;;;
55103FEC-1D8B-8F85-46F9-C889D57CFC90;Как избавиться от жировика на ноге;;;;;;;;;;
51995010-FCF0-EF24-CC03-8A36C9162B49;Самое простое средство от бессонницы;;;;;;;;;;
896FD6C2-6D31-CB08-7707-D09F5D9B1D9A;Какие травы помогают забеременеть;;;;;;;;;;
27253E17-9059-9816-D82F-C4BFE953DEC8;Для чего используют пчелиный яд;;;;;;;;;;
7DDACA5E-AACE-CDEF-3567-5A0F3922C4D4;Как уменьшить боли при месячных;;;;;;;;;;
C185B84A-268B-9CB0-E0D3-9235573B8970;Малина против простуды;uwtRA780_IM;;;;;;;;;
AEA851FD-B0A3-67D1-AE21-A548D71D44AC;Как узнать, какие продукты вызывают у вас аллергию;;;;;;;;;;
ECE5861B-D9F2-AB22-3951-CB9E5CE14056;Лечение психологического бесплодия;#NAME?;;;;;;;;;
4D6FF2A3-605B-D166-1C2F-31A40CFA488D;Как пользоваться ушными свечами;;;;;;;;;;
8A1A08FB-7D8B-C964-5724-99C289D067F3;Первая помощь при отравлении;LOrkDIVMYD4;;;;;;;;;
C118F5D8-4310-9DB0-B602-11623AE8CDD5;Кому показана «Виагра»;CwWDwVAxDWE;;;;;;;;;
5E7F6AD9-79CF-AB5F-88CC-A8EDC8D210D2;Как избавиться от постоянного зуда в ушах;;;;;;;;;;
12B59F8F-E268-8F48-B22E-9C0554A2808A;Как поднять давление: нормализуем самочувствие;Iv0_Ml_s3eY;;;;;;;;;
4964CA09-FD94-055C-8319-05324D9498A5;Избавляемся от насморка;9i0pcaiv0mc;;;;;;;;;
3CB174F6-7BFF-935A-3507-0D8C492D344B;Как использовать буру в глицерине;pegQZFLlzbg;;;;;;;;;
83B02E52-76C2-5518-5C24-F7184F7DEBD7;Как ставить уколы в мышцу;fsAotf7wp64;;;;;;;;;
DFB379E0-4719-77E4-30C3-42C8D70BEAD5;Лечение суставов в домашних условиях;;;;;;;;;;
C2765B1C-3CE4-F6E6-2904-066D8A528DA9;Как снять отек ноги;;;;;;;;;;
F77D0C8D-47D8-557A-AFBB-38463C3BBF66;Чем полезно общение с лошадью?;;;;;;;;;;
DDB93E5C-5F4B-C3B3-75A3-D5BB16EE7B81;Что пить при отравлении кроме активированного угля;;;;;;;;;;
3B655A3D-55B8-4AD4-400F-7038AE7BDBF3;Какие продукты используют от глистов;;;;;;;;;;
C5934696-B553-6EB1-741E-9767B6FC239D;Как справиться со слабостью и сонливостью;4pufnVqfUgA;;;;;;;;;
DC71E8D0-7F68-AAE5-9496-5A121B68B700;Эфирные масла против герпеса;KNYqJJDf7rw;;;;;;;;;
2241F2E4-F46B-7681-823E-3AC8A19C4E37;Средства для улучшения сна;1ZLQ4Xp2vYA;;;;;;;;;
52FD6A19-180B-02EC-BEEA-400FB7632B2F;Можно ли запивать лекарства молоком;;;;;;;;;;
6391C6F3-FE44-BD91-5DE5-59F4EA0EC3E1;Как поднять мужскую потенцию;;;;;;;;;;
3A5736AF-9334-1FFF-509B-7EA49EB15F83;Как восстановить кишечник после приема антибиотиков;EkMTN__LSS8;;;;;;;;;
A1CDC2AA-9982-B328-13F4-6906168CD7E6;Как справиться с болью в спине, приняв ванну;P-ZBRCYyH7E;;;;;;;;;
7605F4B9-01BB-BEF2-BF2D-80223EDEEBD7;Что такое химическая кастрация;;;;;;;;;;
213432B4-9538-BD6B-1B40-8914B4338077;Как избавиться от насморка во время беременности;ykL2_4Of5ns;;;;;;;;;
0A634FD0-2BEC-C9DF-A517-8F67478DAF37;Как уговорить человека закодироваться?;;;;;;;;;;
EDD8458A-0F6D-879F-87F2-837E48F000AD;Как обезболить схватки;4T6FhiLL3u0;;;;;;;;;
1B1851A4-E2E5-7F3F-290C-7F2BCA4A616D;Что такое ирригоскопия;;;;;;;;;;
DA403579-3BD4-1AA5-2A92-D647BEA35990;Какие домашние средства помогают при ангине;9zvZfmqxXko;;;;;;;;;
F384C641-E9D6-B498-8C24-841409803556;Как избавиться от камней в почках;;;;;;;;;;
D58328BE-28EA-66EB-D251-5A6EEC4B5838;Почему с ладоней облезает кожа;;;;;;;;;;
4B1C3B34-4081-4687-58DD-F12630FA9D48;Чем облегчить боль в желудке;;;;;;;;;;
F197AEF3-271C-6DED-4C92-DFDC803D0CAE;Как снять воспаление простаты ромашкой;;;;;;;;;;
F2ECFDF7-F79A-3222-0C3D-070BE9042E51;Как прийти в себя после употребления алкоголя;;;;;;;;;;
F6FC5016-7BF7-14DE-9C47-CACC1AFBB568;Ошибки в самолечении кожных болезней;Wd0Ln0U4Eds;;;;;;;;;
F2B5F990-0A8C-C6A3-8245-41749C1F7D17;Нужно ли сбивать температуру?;;;;;;;;;;
F0B8E92E-6A74-45D0-E0CE-575AEC085156;К какому врачу идти с пяточной шпорой;jbakuee4WOs ]</li>  </ul>;;;;;;;;;
E8430583-8918-CA6D-72AA-79698841AFB9;Стоит ли удалять ребенку аденоиды;;;;;;;;;;
5980DFCB-C2F3-A6F6-73AB-AC5D66DCD966;Что пить для успокоения нервов;pHFAB_7PQdc;;;;;;;;;
2403B3B2-5FB1-D8FF-054E-39D66718F2DB;Что такое энцефалограмма головного мозга;;;;;;;;;;
ED83218B-ED8A-4264-3A1D-288E33638192;Переливание крови: плюсы и минусы;0E0pM2M8guU;;;;;;;;;
E792FED5-ACEA-DD61-2804-717E2BC75A8F;Как провести комплекс реанимационных мероприятий;isBvYwBJAt8;;;;;;;;;
0BA9FF6D-870F-7CFB-C662-F515C21CE944;Какие фильмы ужасов есть про психиатрические больницы;;;;;;;;;;
46551CE3-0D79-F7CC-B928-1C97CA63E882;Какое средство от кашля можно давать грудничку;9f_sexeqrBg;;;;;;;;;
B21F9CDF-906F-D5D7-8B8B-238328EF4604;Как восстановить микрофлору влагалища;gIIa0l7Kqec;;;;;;;;;
8ED527D2-42D1-14F6-A820-E20C317D0C4F;Польза бани;OpG-Pc47yQQ;;;;;;;;;
30BB9DB0-66CF-9B7F-CA0B-8433E87EE9C4;Как удалить бородавку самостоятельно в 2018 году;VTlt_TkPK7Q;;;;;;;;;
F6378281-D140-880C-ECFB-67BF4C3786CE;Как бороться с "кашлем курильщика";;;;;;;;;;
242D7770-D83F-8850-ACA6-BEE25F11755F;Современные методы лечения панкреатита;NNh_VSEtr9A;;;;;;;;;
A6A8A0BB-44FA-D4DD-1CF5-DF0D938D643E;Эффективны ли ядовитые травы для лечения онкологии;pXtSRLAT1kc;;;;;;;;;
2CF58E17-9F74-D367-543D-94F6EE75587B;Как сохранить здоровье предстательной железы;8fx0GiHDd-4;;;;;;;;;
4BC0D41D-9229-4B1E-CC1F-ED13207D68C9;Какие витамины пить при сонливости;;;;;;;;;;
38F320EF-4831-417F-7991-91DDCE93931E;Как избавиться от кашля;ljiAqUd0NdU;;;;;;;;;
EFDE9037-4D7F-E12E-AFBE-3449D79F09E7;Как избавиться от висячей бородавки;ZFtibXpSKuM;;;;;;;;;
016D7F23-FA07-BEBF-38D6-AF0935108E2F;Как избавиться от головной боли без медикаментов;Ej5sG1Quh6E;;;;;;;;;
B4DC3160-3CF1-1875-2411-63074082EED0;Как избавиться от разноцветного лишая;;;;;;;;;;
70C94D53-914F-2E3C-D82B-9D838465DF16;Народные способы лечения болезни Бехтерева;8vqADusxVRk;;;;;;;;;
D6625A77-10E5-3220-0AED-A1CA4CCD7CEC;Как поддержать организм при пиелонефрите;Fkn4tfFBbhw;;;;;;;;;
420AC690-A7C1-2953-E095-5F9D0E050F9E;Противопростудные чаи;bODdcuVJgiI;;;;;;;;;
B597DB93-6CC6-265C-86F7-6325703051D7;Как сбить температуру беременной женщине;;;;;;;;;;
FDB6BAE9-8C0D-9B0C-26E8-7A36822FF8C3;Как успокоить ночной кашель;;;;;;;;;;
32B84D7F-34D2-D8B8-A661-6CE217092383;Как улучшить качество сна;nawbea_d9fs;;;;;;;;;
6F112AD8-9347-808E-A958-FC4297FAAE22;Как избавиться от пародонтального кармана;;;;;;;;;;
69646901-71A3-1FD2-92C6-A5A9B7FC977C;Как лечат депрессию медицинскими препаратами;l-7YHX2nyJ8;;;;;;;;;
52F93331-2405-D452-2A50-57682BDAB5F4;Как выбрать зубную пасту при слабой эмали;;;;;;;;;;
9CFD1912-FE32-DF8F-487A-15AF611AD891;Признаки климакса у мужчин;9uoQ77LztGM;;;;;;;;;
1F57E84A-F4F6-67C7-B4C2-F675BB8BD2DB;Как остановить резкое снижение веса;;;;;;;;;;
BFFCB0CE-16E7-9B56-35BA-A5C0491BBA97;Как избавиться от грибка стопы;;;;;;;;;;
2C265B20-5CA3-16CF-28C8-40A00CB1C404;Какие ограничения после лазерной коррекции зрения?;;;;;;;;;;
4C4FB182-A6E8-2ED9-ED7F-E0946D766C2B;Как устранить зуд в интимном месте;SgDKiY2qosc;;;;;;;;;
7614DE9F-D18D-1CDE-0873-B1999F686AD1;Как избавиться от мелкой сыпи на лице;;;;;;;;;;
4A308D41-2027-B052-DAFB-A0CB23BFF48A;Как избавиться от чирья;;;;;;;;;;
